Date,Hour,Load
7/21/2008,20,270.7
7/21/2008,21,259.3
7/21/2008,22,249.2
7/21/2008,23,221.8
7/21/2008,24,192.5
7/22/2008,1,169.2
7/22/2008,2,154.8
7/22/2008,3,144.4
7/22/2008,4,137.6
7/22/2008,5,135.5
7/22/2008,6,138.5
7/22/2008,7,143.3
7/22/2008,8,159
7/22/2008,9,180
7/22/2008,10,206.5
7/22/2008,11,231.6
7/22/2008,12,255.2
7/22/2008,13,272.3
7/22/2008,14,280.6
7/22/2008,15,273.7
7/22/2008,16,263.3
7/22/2008,17,253.5
7/22/2008,18,246.4
7/22/2008,19,237.6
7/22/2008,20,224.8
7/22/2008,21,218.9
7/22/2008,22,211.4
7/22/2008,23,189.5
7/22/2008,24,167.3
7/23/2008,1,148.4
7/23/2008,2,137.7
7/23/2008,3,129.9
7/23/2008,4,124.1
7/23/2008,5,123.1
7/23/2008,6,126.6
7/23/2008,7,131.1
7/23/2008,8,143.1
7/23/2008,9,159.4
7/23/2008,10,180.3
7/23/2008,11,201.6
7/23/2008,12,222.8
7/23/2008,13,239.1
7/23/2008,14,248.8
7/23/2008,15,248.1
7/23/2008,16,232.1
7/23/2008,17,216.4
7/23/2008,18,212.6
7/23/2008,19,207.7
7/23/2008,20,195.9
7/23/2008,21,191.8
7/23/2008,22,188
7/23/2008,23,173.1
7/23/2008,24,154
7/24/2008,1,134.2
7/24/2008,2,124.4
7/24/2008,3,119.8
7/24/2008,4,116.1
7/24/2008,5,114.8
7/24/2008,6,119.2
7/24/2008,7,124.6
7/24/2008,8,132.2
7/24/2008,9,139.8
7/24/2008,10,149.5
7/24/2008,11,162.1
7/24/2008,12,175.4
7/24/2008,13,187.1
7/24/2008,14,198.1
7/24/2008,15,208.5
7/24/2008,16,218.7
7/24/2008,17,228.9
7/24/2008,18,234.8
7/24/2008,19,232.7
7/24/2008,20,218.8
7/24/2008,21,207.5
7/24/2008,22,200.1
7/24/2008,23,177.6
7/24/2008,24,152.7
7/25/2008,1,132.4
7/25/2008,2,121.1
7/25/2008,3,114
7/25/2008,4,109.6
7/25/2008,5,108.8
7/25/2008,6,112.5
7/25/2008,7,116.5
7/25/2008,8,129
7/25/2008,9,143.5
7/25/2008,10,159.5
7/25/2008,11,177.3
7/25/2008,12,187
7/25/2008,13,192.1
7/25/2008,14,193.5
7/25/2008,15,199
7/25/2008,16,203.6
7/25/2008,17,209.6
7/25/2008,18,213
7/25/2008,19,213.1
7/25/2008,20,201.9
7/25/2008,21,192.7
7/25/2008,22,188.8
7/25/2008,23,169.6
7/25/2008,24,148.4
7/26/2008,1,128.6
7/26/2008,2,117
7/26/2008,3,108.8
7/26/2008,4,104.1
7/26/2008,5,101.8
7/26/2008,6,103.2
7/26/2008,7,103.1
7/26/2008,8,117.8
7/26/2008,9,140.1
7/26/2008,10,164.2
7/26/2008,11,186.4
7/26/2008,12,205.3
7/26/2008,13,218.4
7/26/2008,14,228.2
7/26/2008,15,235.6
7/26/2008,16,241.6
7/26/2008,17,246.5
7/26/2008,18,246.6
7/26/2008,19,240.7
7/26/2008,20,225.5
7/26/2008,21,214.6
7/26/2008,22,208.5
7/26/2008,23,187.3
7/26/2008,24,165.4
7/27/2008,1,145.2
7/27/2008,2,131.6
7/27/2008,3,124
7/27/2008,4,118.9
7/27/2008,5,116
7/27/2008,6,116.4
7/27/2008,7,114.7
7/27/2008,8,130.3
7/27/2008,9,161.5
7/27/2008,10,189.6
7/27/2008,11,210
7/27/2008,12,224.5
7/27/2008,13,238.7
7/27/2008,14,250.2
7/27/2008,15,258
7/27/2008,16,261.3
7/27/2008,17,261.1
7/27/2008,18,258.7
7/27/2008,19,251.5
7/27/2008,20,236.9
7/27/2008,21,230
7/27/2008,22,222.3
7/27/2008,23,199.3
7/27/2008,24,173.7
7/28/2008,1,154.1
7/28/2008,2,141.8
7/28/2008,3,132.9
7/28/2008,4,127.4
7/28/2008,5,125
7/28/2008,6,127.5
7/28/2008,7,129.6
7/28/2008,8,140.1
7/28/2008,9,156.4
7/28/2008,10,177.6
7/28/2008,11,198.7
7/28/2008,12,217.2
7/28/2008,13,231.3
7/28/2008,14,243.6
7/28/2008,15,253.8
7/28/2008,16,259.8
7/28/2008,17,267
7/28/2008,18,268.8
7/28/2008,19,264.9
7/28/2008,20,248.2
7/28/2008,21,236.3
7/28/2008,22,224.9
7/28/2008,23,196.8
7/28/2008,24,170
7/29/2008,1,148.5
7/29/2008,2,138.3
7/29/2008,3,131.2
7/29/2008,4,127.1
7/29/2008,5,126.4
7/29/2008,6,131.1
7/29/2008,7,137
7/29/2008,8,149.1
7/29/2008,9,164.5
7/29/2008,10,185.9
7/29/2008,11,211
7/29/2008,12,232.8
7/29/2008,13,250.3
7/29/2008,14,261.9
7/29/2008,15,268.1
7/29/2008,16,273.1
7/29/2008,17,277.1
7/29/2008,18,277.7
7/29/2008,19,273
7/29/2008,20,259.2
7/29/2008,21,250.2
7/29/2008,22,241.8
7/29/2008,23,215.9
7/29/2008,24,190.7
7/30/2008,1,171.6
7/30/2008,2,159.4
7/30/2008,3,150.8
7/30/2008,4,145
7/30/2008,5,142
7/30/2008,6,145.8
7/30/2008,7,150.3
7/30/2008,8,161.7
7/30/2008,9,177.9
7/30/2008,10,200.6
7/30/2008,11,220.7
7/30/2008,12,241.8
7/30/2008,13,259.2
7/30/2008,14,272.4
7/30/2008,15,281.5
7/30/2008,16,288.1
7/30/2008,17,294
7/30/2008,18,293.3
7/30/2008,19,282.6
7/30/2008,20,264.3
7/30/2008,21,255.2
7/30/2008,22,241.1
7/30/2008,23,220.2
7/30/2008,24,195.9
7/31/2008,1,175.2
7/31/2008,2,162.6
7/31/2008,3,152.2
7/31/2008,4,144.9
7/31/2008,5,141.5
7/31/2008,6,144.8
7/31/2008,7,148.2
7/31/2008,8,161.4
7/31/2008,9,181.1
7/31/2008,10,202.7
7/31/2008,11,225.2
7/31/2008,12,245.2
7/31/2008,13,261.1
7/31/2008,14,274.9
7/31/2008,15,283.1
7/31/2008,16,288.5
7/31/2008,17,279
7/31/2008,18,262.8
7/31/2008,19,247.7
7/31/2008,20,234.3
7/31/2008,21,226.2
7/31/2008,22,216.9
7/31/2008,23,195.8
7/31/2008,24,173.9
8/1/2008,1,155.4
8/1/2008,2,144
8/1/2008,3,137.5
8/1/2008,4,132.3
8/1/2008,5,130.2
8/1/2008,6,132.8
8/1/2008,7,136.6
8/1/2008,8,149.9
8/1/2008,9,166.3
8/1/2008,10,185.6
8/1/2008,11,206.7
8/1/2008,12,226
8/1/2008,13,240.1
8/1/2008,14,249.5
8/1/2008,15,258.1
8/1/2008,16,265.6
8/1/2008,17,272.6
8/1/2008,18,277.9
8/1/2008,19,274.7
8/1/2008,20,259.8
8/1/2008,21,248
8/1/2008,22,239.1
8/1/2008,23,215.4
8/1/2008,24,191.2
8/2/2008,1,169.1
8/2/2008,2,153.8
8/2/2008,3,143.9
8/2/2008,4,136
8/2/2008,5,132.2
8/2/2008,6,132.2
8/2/2008,7,131.8
8/2/2008,8,146.8
8/2/2008,9,173.5
8/2/2008,10,198.9
8/2/2008,11,224.3
8/2/2008,12,246.4
8/2/2008,13,261.6
8/2/2008,14,270.5
8/2/2008,15,274.8
8/2/2008,16,280.3
8/2/2008,17,284.5
8/2/2008,18,280.3
8/2/2008,19,272.5
8/2/2008,20,254.5
8/2/2008,21,245.1
8/2/2008,22,234.1
8/2/2008,23,210.6
8/2/2008,24,187.2
8/3/2008,1,165.8
8/3/2008,2,152.3
8/3/2008,3,141.2
8/3/2008,4,131.6
8/3/2008,5,127.5
8/3/2008,6,125.6
8/3/2008,7,122.9
8/3/2008,8,136.8
8/3/2008,9,164.1
8/3/2008,10,190.6
8/3/2008,11,208.7
8/3/2008,12,221.1
8/3/2008,13,234.6
8/3/2008,14,245.6
8/3/2008,15,253.6
8/3/2008,16,258.5
8/3/2008,17,262.9
8/3/2008,18,263.3
8/3/2008,19,255.1
8/3/2008,20,238.2
8/3/2008,21,226.1
8/3/2008,22,215
8/3/2008,23,190
8/3/2008,24,164.9
8/4/2008,1,143.6
8/4/2008,2,131.5
8/4/2008,3,123.4
8/4/2008,4,117.9
8/4/2008,5,116.2
8/4/2008,6,119.8
8/4/2008,7,125.5
8/4/2008,8,137.7
8/4/2008,9,158.3
8/4/2008,10,181.4
8/4/2008,11,204.7
8/4/2008,12,226.1
8/4/2008,13,242.3
8/4/2008,14,254.3
8/4/2008,15,263.5
8/4/2008,16,269.7
8/4/2008,17,276.1
8/4/2008,18,279.9
8/4/2008,19,275.3
8/4/2008,20,260
8/4/2008,21,252.6
8/4/2008,22,239.8
8/4/2008,23,212.3
8/4/2008,24,185.5
8/5/2008,1,164
8/5/2008,2,151.3
8/5/2008,3,142.4
8/5/2008,4,137.1
8/5/2008,5,136.3
8/5/2008,6,141.7
8/5/2008,7,148
8/5/2008,8,157
8/5/2008,9,171.7
8/5/2008,10,192.7
8/5/2008,11,216.3
8/5/2008,12,236.1
8/5/2008,13,253.6
8/5/2008,14,266.8
8/5/2008,15,276.6
8/5/2008,16,282.5
8/5/2008,17,287.9
8/5/2008,18,288.3
8/5/2008,19,278.8
8/5/2008,20,264.1
8/5/2008,21,257.1
8/5/2008,22,245.1
8/5/2008,23,219.5
8/5/2008,24,194.9
8/6/2008,1,174.6
8/6/2008,2,160.8
8/6/2008,3,149.5
8/6/2008,4,141
8/6/2008,5,140
8/6/2008,6,143
8/6/2008,7,146.7
8/6/2008,8,160.6
8/6/2008,9,176.4
8/6/2008,10,195.8
8/6/2008,11,218.7
8/6/2008,12,235.8
8/6/2008,13,249.7
8/6/2008,14,261.3
8/6/2008,15,270.6
8/6/2008,16,278.7
8/6/2008,17,285.5
8/6/2008,18,291.3
8/6/2008,19,287.3
8/6/2008,20,270
8/6/2008,21,259.2
8/6/2008,22,245.3
8/6/2008,23,218.5
8/6/2008,24,192
8/7/2008,1,170.8
8/7/2008,2,158.1
8/7/2008,3,148.5
8/7/2008,4,141.9
8/7/2008,5,138.2
8/7/2008,6,141.2
8/7/2008,7,145.5
8/7/2008,8,156.7
8/7/2008,9,171.1
8/7/2008,10,186.8
8/7/2008,11,202.2
8/7/2008,12,213
8/7/2008,13,224.9
8/7/2008,14,239.3
8/7/2008,15,251.5
8/7/2008,16,258.8
8/7/2008,17,259.8
8/7/2008,18,260.1
8/7/2008,19,254.2
8/7/2008,20,240.7
8/7/2008,21,236.1
8/7/2008,22,226.2
8/7/2008,23,204.1
8/7/2008,24,181.8
8/8/2008,1,164.1
8/8/2008,2,151.7
8/8/2008,3,140.9
8/8/2008,4,134
8/8/2008,5,130.6
8/8/2008,6,132.3
8/8/2008,7,135.3
8/8/2008,8,142.8
8/8/2008,9,155.1
8/8/2008,10,169.5
8/8/2008,11,186.7
8/8/2008,12,202.6
8/8/2008,13,215
8/8/2008,14,224.5
8/8/2008,15,232.7
8/8/2008,16,239.7
8/8/2008,17,244.5
8/8/2008,18,246.3
8/8/2008,19,240.2
8/8/2008,20,223.4
8/8/2008,21,214.9
8/8/2008,22,204
8/8/2008,23,181.3
8/8/2008,24,159.1
8/9/2008,1,139.2
8/9/2008,2,126.1
8/9/2008,3,117.1
8/9/2008,4,112
8/9/2008,5,109.7
8/9/2008,6,111.4
8/9/2008,7,111.8
8/9/2008,8,122.8
8/9/2008,9,143.8
8/9/2008,10,164.6
8/9/2008,11,181.2
8/9/2008,12,196.7
8/9/2008,13,209.7
8/9/2008,14,219.8
8/9/2008,15,225.3
8/9/2008,16,230.6
8/9/2008,17,233.1
8/9/2008,18,233.7
8/9/2008,19,224.1
8/9/2008,20,208
8/9/2008,21,203.7
8/9/2008,22,194.2
8/9/2008,23,175.1
8/9/2008,24,154.7
8/10/2008,1,136.9
8/10/2008,2,126.2
8/10/2008,3,118
8/10/2008,4,113.6
8/10/2008,5,110.6
8/10/2008,6,110.7
8/10/2008,7,111
8/10/2008,8,124.1
8/10/2008,9,150
8/10/2008,10,171.3
8/10/2008,11,180.9
8/10/2008,12,179
8/10/2008,13,179.4
8/10/2008,14,180.6
8/10/2008,15,184.2
8/10/2008,16,193.6
8/10/2008,17,200.9
8/10/2008,18,203.6
8/10/2008,19,199.9
8/10/2008,20,189.1
8/10/2008,21,188.6
8/10/2008,22,181
8/10/2008,23,160.2
8/10/2008,24,142.3
8/11/2008,1,127.6
8/11/2008,2,118.1
8/11/2008,3,111.5
8/11/2008,4,108.8
8/11/2008,5,108.6
8/11/2008,6,112.4
8/11/2008,7,119.4
8/11/2008,8,127.1
8/11/2008,9,139.3
8/11/2008,10,154.6
8/11/2008,11,170.8
8/11/2008,12,182.9
8/11/2008,13,192.7
8/11/2008,14,202.8
8/11/2008,15,211.8
8/11/2008,16,218.6
8/11/2008,17,225.6
8/11/2008,18,229.3
8/11/2008,19,223.2
8/11/2008,20,205.5
8/11/2008,21,198.2
8/11/2008,22,187
8/11/2008,23,162.4
8/11/2008,24,138.3
8/12/2008,1,119.8
8/12/2008,2,109.7
8/12/2008,3,102.7
8/12/2008,4,99.1
8/12/2008,5,98.2
8/12/2008,6,102.9
8/12/2008,7,107.8
8/12/2008,8,117.7
8/12/2008,9,127.1
8/12/2008,10,138.4
8/12/2008,11,151.2
8/12/2008,12,164.1
8/12/2008,13,175.9
8/12/2008,14,188.2
8/12/2008,15,200.7
8/12/2008,16,212.2
8/12/2008,17,220.7
8/12/2008,18,225.5
8/12/2008,19,219.8
8/12/2008,20,202.5
8/12/2008,21,197.1
8/12/2008,22,185.3
8/12/2008,23,162.8
8/12/2008,24,141.3
8/13/2008,1,125.3
8/13/2008,2,115.5
8/13/2008,3,108.9
8/13/2008,4,106.2
8/13/2008,5,106.5
8/13/2008,6,112.3
8/13/2008,7,119.9
8/13/2008,8,125.8
8/13/2008,9,131
8/13/2008,10,138
8/13/2008,11,143.6
8/13/2008,12,146.1
8/13/2008,13,149.4
8/13/2008,14,151.1
8/13/2008,15,151.5
8/13/2008,16,152.3
8/13/2008,17,153.6
8/13/2008,18,155.7
8/13/2008,19,156.9
8/13/2008,20,155.3
8/13/2008,21,159.7
8/13/2008,22,154.8
8/13/2008,23,140.4
8/13/2008,24,124.1
8/14/2008,1,110.5
8/14/2008,2,102.5
8/14/2008,3,97.1
8/14/2008,4,94.7
8/14/2008,5,95.2
8/14/2008,6,100.4
8/14/2008,7,107.2
8/14/2008,8,117.9
8/14/2008,9,128.6
8/14/2008,10,141.9
8/14/2008,11,154.8
8/14/2008,12,166.9
8/14/2008,13,180.2
8/14/2008,14,192.7
8/14/2008,15,199.7
8/14/2008,16,205.9
8/14/2008,17,216.3
8/14/2008,18,220.9
8/14/2008,19,216.2
8/14/2008,20,200.8
8/14/2008,21,198.2
8/14/2008,22,188
8/14/2008,23,166.4
8/14/2008,24,144.3
8/15/2008,1,126.7
8/15/2008,2,116.2
8/15/2008,3,108.6
8/15/2008,4,105.1
8/15/2008,5,104.7
8/15/2008,6,109
8/15/2008,7,114.7
8/15/2008,8,125.7
8/15/2008,9,139.4
8/15/2008,10,156.5
8/15/2008,11,176.2
8/15/2008,12,194.1
8/15/2008,13,209.1
8/15/2008,14,221.8
8/15/2008,15,230.5
8/15/2008,16,236.3
8/15/2008,17,236.1
8/15/2008,18,230.1
8/15/2008,19,217.7
8/15/2008,20,201.2
8/15/2008,21,195.3
8/15/2008,22,184.4
8/15/2008,23,168.2
8/15/2008,24,149.3
8/16/2008,1,131.8
8/16/2008,2,121.3
8/16/2008,3,115
8/16/2008,4,110.4
8/16/2008,5,107.8
8/16/2008,6,109
8/16/2008,7,110.4
8/16/2008,8,118.8
8/16/2008,9,135.7
8/16/2008,10,155.3
8/16/2008,11,174.2
8/16/2008,12,190.4
8/16/2008,13,203.9
8/16/2008,14,212.4
8/16/2008,15,217.7
8/16/2008,16,222.1
8/16/2008,17,226
8/16/2008,18,226.5
8/16/2008,19,219.9
8/16/2008,20,204
8/16/2008,21,200.7
8/16/2008,22,187.4
8/16/2008,23,168.8
8/16/2008,24,148.9
8/17/2008,1,130
8/17/2008,2,118.5
8/17/2008,3,110.2
8/17/2008,4,105.1
8/17/2008,5,102.5
8/17/2008,6,102.9
8/17/2008,7,102.9
8/17/2008,8,112.3
8/17/2008,9,134.6
8/17/2008,10,158.5
8/17/2008,11,176.3
8/17/2008,12,188.8
8/17/2008,13,200.5
8/17/2008,14,209
8/17/2008,15,214.4
8/17/2008,16,215.9
8/17/2008,17,214.9
8/17/2008,18,212.6
8/17/2008,19,204
8/17/2008,20,193.5
8/17/2008,21,194.5
8/17/2008,22,183.1
8/17/2008,23,162.6
8/17/2008,24,142.6
8/18/2008,1,125.5
8/18/2008,2,115.5
8/18/2008,3,109.9
8/18/2008,4,106.6
8/18/2008,5,106.1
8/18/2008,6,111.8
8/18/2008,7,119.1
8/18/2008,8,124.6
8/18/2008,9,136.8
8/18/2008,10,156
8/18/2008,11,176
8/18/2008,12,195.2
8/18/2008,13,208.3
8/18/2008,14,218.6
8/18/2008,15,228.2
8/18/2008,16,233.4
8/18/2008,17,239.7
8/18/2008,18,241.5
8/18/2008,19,235.5
8/18/2008,20,220.1
8/18/2008,21,215.9
8/18/2008,22,200.5
8/18/2008,23,174.9
8/18/2008,24,150.7
8/19/2008,1,130.3
8/19/2008,2,119
8/19/2008,3,111.4
8/19/2008,4,107.6
8/19/2008,5,106.7
8/19/2008,6,111
8/19/2008,7,117.9
8/19/2008,8,126.9
8/19/2008,9,140.7
8/19/2008,10,159.6
8/19/2008,11,181.6
8/19/2008,12,203.3
8/19/2008,13,220.8
8/19/2008,14,233.1
8/19/2008,15,242.8
8/19/2008,16,250.2
8/19/2008,17,255
8/19/2008,18,256.5
8/19/2008,19,251.3
8/19/2008,20,234.7
8/19/2008,21,228.7
8/19/2008,22,211.9
8/19/2008,23,185
8/19/2008,24,159.9
8/20/2008,1,140.7
8/20/2008,2,128.7
8/20/2008,3,120.5
8/20/2008,4,115.6
8/20/2008,5,113.4
8/20/2008,6,118
8/20/2008,7,125
8/20/2008,8,135.4
8/20/2008,9,149.9
8/20/2008,10,169.8
8/20/2008,11,189.8
8/20/2008,12,207.6
8/20/2008,13,223.2
8/20/2008,14,234.7
8/20/2008,15,240.5
8/20/2008,16,243.1
8/20/2008,17,244
8/20/2008,18,239.2
8/20/2008,19,227.6
8/20/2008,20,214.9
8/20/2008,21,215.5
8/20/2008,22,201
8/20/2008,23,178.4
8/20/2008,24,154.5
8/21/2008,1,137.1
8/21/2008,2,126
8/21/2008,3,119.5
8/21/2008,4,115.3
8/21/2008,5,115.5
8/21/2008,6,121.2
8/21/2008,7,129.1
8/21/2008,8,138.5
8/21/2008,9,151.7
8/21/2008,10,167.2
8/21/2008,11,182.5
8/21/2008,12,195.3
8/21/2008,13,205.2
8/21/2008,14,215
8/21/2008,15,222
8/21/2008,16,226.9
8/21/2008,17,231.4
8/21/2008,18,230.6
8/21/2008,19,221.9
8/21/2008,20,202.7
8/21/2008,21,199.2
8/21/2008,22,185
8/21/2008,23,162.8
8/21/2008,24,140.6
8/22/2008,1,124.2
8/22/2008,2,114
8/22/2008,3,108.5
8/22/2008,4,105.2
8/22/2008,5,105
8/22/2008,6,110
8/22/2008,7,117.7
8/22/2008,8,128.5
8/22/2008,9,142.1
8/22/2008,10,158.2
8/22/2008,11,173.8
8/22/2008,12,187
8/22/2008,13,197.7
8/22/2008,14,207
8/22/2008,15,215.1
8/22/2008,16,222
8/22/2008,17,225.1
8/22/2008,18,223.8
8/22/2008,19,217.5
8/22/2008,20,202.7
8/22/2008,21,202.2
8/22/2008,22,190
8/22/2008,23,171.9
8/22/2008,24,152.8
8/23/2008,1,134.5
8/23/2008,2,123
8/23/2008,3,115
8/23/2008,4,110.6
8/23/2008,5,108.4
8/23/2008,6,109.8
8/23/2008,7,111.5
8/23/2008,8,122.4
8/23/2008,9,142.9
8/23/2008,10,163.6
8/23/2008,11,181
8/23/2008,12,195.2
8/23/2008,13,205.6
8/23/2008,14,214.1
8/23/2008,15,217.7
8/23/2008,16,220.5
8/23/2008,17,222.4
8/23/2008,18,218.8
8/23/2008,19,208.6
8/23/2008,20,197.4
8/23/2008,21,198.8
8/23/2008,22,188.2
8/23/2008,23,170.3
8/23/2008,24,151.3
8/24/2008,1,134.4
8/24/2008,2,123.5
8/24/2008,3,115.8
8/24/2008,4,112
8/24/2008,5,109
8/24/2008,6,109.1
8/24/2008,7,110.1
8/24/2008,8,121.5
8/24/2008,9,149.4
8/24/2008,10,175.6
8/24/2008,11,191.9
8/24/2008,12,201.7
8/24/2008,13,213
8/24/2008,14,220.2
8/24/2008,15,224.6
8/24/2008,16,228
8/24/2008,17,229.7
8/24/2008,18,227.4
8/24/2008,19,221
8/24/2008,20,209.8
8/24/2008,21,211.4
8/24/2008,22,198.1
8/24/2008,23,173.4
8/24/2008,24,149.5
8/25/2008,1,133.4
8/25/2008,2,124.2
8/25/2008,3,118.2
8/25/2008,4,115.5
8/25/2008,5,115.3
8/25/2008,6,122.2
8/25/2008,7,136.3
8/25/2008,8,140.2
8/25/2008,9,151.9
8/25/2008,10,169.9
8/25/2008,11,190
8/25/2008,12,207.9
8/25/2008,13,223.9
8/25/2008,14,235.7
8/25/2008,15,243
8/25/2008,16,248.5
8/25/2008,17,252.1
8/25/2008,18,249.6
8/25/2008,19,243.6
8/25/2008,20,234
8/25/2008,21,234.4
8/25/2008,22,215
8/25/2008,23,188
8/25/2008,24,165.3
8/26/2008,1,148.2
8/26/2008,2,139.4
8/26/2008,3,133.1
8/26/2008,4,128.5
8/26/2008,5,128.2
8/26/2008,6,134.6
8/26/2008,7,151
8/26/2008,8,153.3
8/26/2008,9,157.2
8/26/2008,10,168.1
8/26/2008,11,179.3
8/26/2008,12,188.8
8/26/2008,13,196.8
8/26/2008,14,202.7
8/26/2008,15,205.4
8/26/2008,16,207.3
8/26/2008,17,205.5
8/26/2008,18,202.3
8/26/2008,19,199.2
8/26/2008,20,196.3
8/26/2008,21,198.9
8/26/2008,22,186.4
8/26/2008,23,166
8/26/2008,24,146.8
8/27/2008,1,132.1
8/27/2008,2,124.1
8/27/2008,3,118.3
8/27/2008,4,115.7
8/27/2008,5,115.5
8/27/2008,6,123.5
8/27/2008,7,140.8
8/27/2008,8,144.6
8/27/2008,9,147
8/27/2008,10,154.5
8/27/2008,11,162.1
8/27/2008,12,168.5
8/27/2008,13,172.7
8/27/2008,14,173.8
8/27/2008,15,170.2
8/27/2008,16,169
8/27/2008,17,173.3
8/27/2008,18,178.2
8/27/2008,19,179.9
8/27/2008,20,181.2
8/27/2008,21,188.7
8/27/2008,22,180.4
8/27/2008,23,164.3
8/27/2008,24,148.9
8/28/2008,1,136.5
8/28/2008,2,130.7
8/28/2008,3,127.2
8/28/2008,4,125.5
8/28/2008,5,125.6
8/28/2008,6,132.7
8/28/2008,7,148.2
8/28/2008,8,150.4
8/28/2008,9,152.2
8/28/2008,10,160.1
8/28/2008,11,171
8/28/2008,12,182.7
8/28/2008,13,192.6
8/28/2008,14,200.7
8/28/2008,15,202.9
8/28/2008,16,205.8
8/28/2008,17,208.1
8/28/2008,18,212.5
8/28/2008,19,212.3
8/28/2008,20,206.5
8/28/2008,21,211.9
8/28/2008,22,198.8
8/28/2008,23,177
8/28/2008,24,158.1
8/29/2008,1,142.2
8/29/2008,2,132.4
8/29/2008,3,127.2
8/29/2008,4,123.8
8/29/2008,5,124.2
8/29/2008,6,132.6
8/29/2008,7,149.1
8/29/2008,8,152.5
8/29/2008,9,157.9
8/29/2008,10,171.5
8/29/2008,11,186.8
8/29/2008,12,203.5
8/29/2008,13,217.2
8/29/2008,14,229.4
8/29/2008,15,239
8/29/2008,16,246.2
8/29/2008,17,251
8/29/2008,18,249.3
8/29/2008,19,240.3
8/29/2008,20,229.5
8/29/2008,21,228.5
8/29/2008,22,214.2
8/29/2008,23,195.7
8/29/2008,24,175.5
8/30/2008,1,156.9
8/30/2008,2,144.7
8/30/2008,3,137
8/30/2008,4,131.3
8/30/2008,5,128.3
8/30/2008,6,128.4
8/30/2008,7,129.2
8/30/2008,8,136.2
8/30/2008,9,158.9
8/30/2008,10,184.1
8/30/2008,11,204.7
8/30/2008,12,224.4
8/30/2008,13,239.9
8/30/2008,14,250.9
8/30/2008,15,257.6
8/30/2008,16,257.9
8/30/2008,17,250.7
8/30/2008,18,238.6
8/30/2008,19,226.3
8/30/2008,20,216.7
8/30/2008,21,214.2
8/30/2008,22,199.8
8/30/2008,23,182
8/30/2008,24,162.7
8/31/2008,1,143.5
8/31/2008,2,132
8/31/2008,3,124
8/31/2008,4,118.8
8/31/2008,5,115.4
8/31/2008,6,115.2
8/31/2008,7,115.9
8/31/2008,8,127.4
8/31/2008,9,156
8/31/2008,10,185.1
8/31/2008,11,205.6
8/31/2008,12,220.1
8/31/2008,13,234.1
8/31/2008,14,241
8/31/2008,15,244.1
8/31/2008,16,242.1
8/31/2008,17,237.4
8/31/2008,18,230.7
8/31/2008,19,216.6
8/31/2008,20,203
8/31/2008,21,201
8/31/2008,22,185
8/31/2008,23,165.6
8/31/2008,24,146.3
9/1/2008,1,129.8
9/1/2008,2,118.9
9/1/2008,3,111.7
9/1/2008,4,106.8
9/1/2008,5,104.4
9/1/2008,6,105.5
9/1/2008,7,105.5
9/1/2008,8,113
9/1/2008,9,135.4
9/1/2008,10,158.6
9/1/2008,11,178.4
9/1/2008,12,192.7
9/1/2008,13,202.1
9/1/2008,14,209.9
9/1/2008,15,216.5
9/1/2008,16,221.8
9/1/2008,17,225.4
9/1/2008,18,226
9/1/2008,19,214.7
9/1/2008,20,197.5
9/1/2008,21,194.9
9/1/2008,22,175
9/1/2008,23,149.5
9/1/2008,24,127.6
9/2/2008,1,111.5
9/2/2008,2,102.7
9/2/2008,3,97.3
9/2/2008,4,94.9
9/2/2008,5,95.1
9/2/2008,6,102.6
9/2/2008,7,118.2
9/2/2008,8,121.3
9/2/2008,9,126.3
9/2/2008,10,136
9/2/2008,11,148.5
9/2/2008,12,162.2
9/2/2008,13,176.4
9/2/2008,14,189.1
9/2/2008,15,201.3
9/2/2008,16,212.3
9/2/2008,17,222.7
9/2/2008,18,226.1
9/2/2008,19,220.1
9/2/2008,20,204.1
9/2/2008,21,199.9
9/2/2008,22,176.9
9/2/2008,23,152.8
9/2/2008,24,130.8
9/3/2008,1,115.7
9/3/2008,2,106.6
9/3/2008,3,101.1
9/3/2008,4,98.7
9/3/2008,5,99
9/3/2008,6,106.1
9/3/2008,7,122.2
9/3/2008,8,124.7
9/3/2008,9,130.3
9/3/2008,10,141.9
9/3/2008,11,156.9
9/3/2008,12,174.8
9/3/2008,13,191.6
9/3/2008,14,206.9
9/3/2008,15,221.2
9/3/2008,16,234.6
9/3/2008,17,244.7
9/3/2008,18,247.4
9/3/2008,19,240.3
9/3/2008,20,224.4
9/3/2008,21,217.6
9/3/2008,22,196.1
9/3/2008,23,169.8
9/3/2008,24,148
9/4/2008,1,130.6
9/4/2008,2,120.6
9/4/2008,3,113.1
9/4/2008,4,109.8
9/4/2008,5,108.6
9/4/2008,6,115
9/4/2008,7,129.9
9/4/2008,8,133.7
9/4/2008,9,140.8
9/4/2008,10,154.9
9/4/2008,11,172.6
9/4/2008,12,192.3
9/4/2008,13,209.3
9/4/2008,14,224.1
9/4/2008,15,236.5
9/4/2008,16,244.7
9/4/2008,17,252
9/4/2008,18,251.4
9/4/2008,19,242
9/4/2008,20,227.5
9/4/2008,21,224.4
9/4/2008,22,202.6
9/4/2008,23,176.7
9/4/2008,24,152.9
9/5/2008,1,133.1
9/5/2008,2,121.6
9/5/2008,3,114.3
9/5/2008,4,110.8
9/5/2008,5,110.4
9/5/2008,6,118.5
9/5/2008,7,133.3
9/5/2008,8,137.7
9/5/2008,9,144.3
9/5/2008,10,156.8
